"","game","platform","publisher","NA_Sales","Total_Sales","Release_Date","PAL_Sales","JP_Sales","Other_Sales"
"9301","Indigo Prophecy    ","XB","Atari  ","0.07m","0.10m","26th Sep 05  ","0.03m","N/A","0.00m"
"9302","Game Hits!    ","DS","Destineer  ","0.07m","0.09m","04th May 10  ","0.01m","N/A","0.01m"
"9303","World Championship Poker 2: Featuring Howard Lederer    ","XB","Crave Entertainment  ","0.07m","0.09m","03rd Nov 05  ","0.02m","N/A","0.00m"
"9304","Hammerin' Hero    ","PSP","Atlus  ","0.07m","0.08m","07th Apr 09  ","N/A","N/A","0.01m"
"9305","Heroes of Mana    ","DS","Square Enix  ","0.07m","0.14m","14th Aug 07  ","0.01m","0.05m","0.01m"
"9306","Pipe Mania    ","PS2","Empire Interactive  ","0.07m","0.14m","26th Sep 08  ","0.05m","N/A","0.02m"
"9307","Peter Jacobsen's Golden Tee Golf    ","PS","Infogrames  ","0.07m","0.12m","20th Sep 00  ","0.05m","N/A","0.01m"
"9308","Ninja Gaiden Black    ","XB","Tecmo  ","0.07m","0.09m","20th Sep 05  ","0.02m","N/A","0.00m"
"9309","Little League World Series Baseball: Double Play    ","DS","Activision  ","0.07m","0.08m","20th Jul 10  ","N/A","N/A","0.01m"
"9310","Atelier Shallie: Alchemists of the Dusk Sea    ","PS3","Tecmo Koei  ","0.07m","0.20m","10th Mar 15  ","0.03m","0.08m","0.02m"
"9311","Pirates: The Legend of Black Kat    ","PS2","Electronic Arts  ","0.07m","0.14m","17th Feb 02  ","0.05m","N/A","0.02m"
"9312","Fur Fighters: Viggo's Revenge    ","PS2","Acclaim Entertainment  ","0.07m","0.14m","03rd Jun 01  ","0.05m","N/A","0.02m"
"9313","Broken Sword: Shadows of the Templars - The Director's Cut    ","DS","Ubisoft  ","0.07m","0.17m","24th Mar 09  ","0.08m","N/A","0.02m"
"9314","Thor: God of Thunder    ","PS3","Sega  ","0.07m","0.15m","03rd May 11  ","0.06m","N/A","0.02m"
"9315","Trivial Pursuit unhinged    ","XB","Atari  ","0.07m","0.09m","24th Mar 04  ","0.02m","N/A","0.00m"
"9316","Bangai-O Spirits    ","DS","D3 Publisher  ","0.07m","0.08m","12th Aug 08  ","0.00m","N/A","0.01m"
"9317","Rango: The Video Game    ","Wii","Paramount Digital Entertainment  ","0.07m","0.12m","01st Mar 11  ","0.04m","N/A","0.01m"
"9318","Criticom    ","PS","Victory Lap Games  ","0.07m","0.12m","01st Mar 96  ","0.05m","N/A","0.01m"
"9319","Overlord: Raising Hell    ","PS3","Codemasters  ","0.07m","0.12m","24th Jun 08  ","0.04m","N/A","0.02m"
"9320","The Da Vinci Code    ","PS2","2K Games  ","0.07m","0.14m","15th May 06  ","0.05m","N/A","0.02m"
"9321","MindJack    ","PS3","Square Enix  ","0.07m","0.18m","18th Jan 11  ","0.08m","N/A","0.03m"
"9322","Tony Hawk's Pro Skater 5    ","X360","Activision  ","0.07m","0.08m","15th Dec 15  ","N/A","N/A","0.01m"
"9323","America's Next Top Model    ","Wii","Crave Entertainment  ","0.07m","0.07m","01st Jun 10  ","N/A","N/A","0.00m"
"9324","Cabela's Outdoor Adventures (2009)    ","PS2","Activision  ","0.07m","0.14m","08th Sep 09  ","0.05m","N/A","0.02m"
"9325","F.E.A.R. Files    ","X360","Sierra Entertainment  ","0.07m","0.09m","06th Nov 07  ","0.01m","N/A","0.01m"
"9326","Chocobo Racing    ","PS","Square EA  ","0.07m","0.44m","31st Jul 99  ","0.05m","0.30m","0.03m"
"9327","Cartoon Network: Punch Time Explosion XL    ","Wii","Crave Entertainment  ","0.07m","0.08m","08th Nov 11  ","0.01m","N/A","0.01m"
"9328","Yourself Fitness    ","XB","responDESIGN  ","0.07m","0.09m","08th Oct 04  ","0.02m","N/A","0.00m"
"9329","Strikers 1945    ","PS","Agetec  ","0.07m","0.12m","27th Mar 01  ","0.05m","N/A","0.01m"
"9330","World Tour Soccer 06    ","PSP","Sony Computer Entertainment  ","0.07m","0.07m","27th Jun 06  ","0.00m","N/A","0.01m"
"9331","Penny Racers Party: Turbo-Q Speedway    ","Wii","Takara Tomy   ","0.07m","0.08m","20th Oct 08  ","N/A","0.00m","0.01m"
"9332","World Tour Soccer 2003    ","PS2","Sony Computer Entertainment  ","0.07m","0.14m","10th Feb 03  ","0.05m","N/A","0.02m"
"9333","NCIS    ","PS3","Ubisoft  ","0.07m","0.12m","01st Nov 11  ","0.04m","N/A","0.02m"
"9334","Clock Tower    ","PS","ASCII Entertainment  ","0.07m","0.53m","30th Sep 97  ","0.05m","0.38m","0.03m"
"9335","Tiger Woods PGA Tour 09    ","PSP","EA Sports  ","0.07m","0.36m","26th Aug 08  ","0.19m","N/A","0.10m"
"9336","Onimusha Essentials    ","PS2","Capcom  ","0.07m","0.14m","13th Nov 08  ","0.05m","N/A","0.02m"
"9337","Bullet Witch    ","X360","Atari  ","0.07m","0.10m","27th Feb 07  ","0.01m","0.02m","0.01m"
"9338","Eternal Poison    ","PS2","Atlus  ","0.07m","0.14m","11th Nov 08  ","0.05m","N/A","0.02m"
"9339","Beat City    ","DS","THQ  ","0.07m","0.08m","20th Apr 10  ","0.00m","N/A","0.01m"
"9340","Gretzky NHL 06    ","PS2","Sony Computer Entertainment  ","0.07m","0.14m","20th Sep 05  ","0.05m","N/A","0.02m"
"9341","Gungrave: Overdose    ","PS2","Mastiff  ","0.07m","0.14m","15th Sep 04  ","0.05m","N/A","0.02m"
"9342","Dark Souls: Remastered    ","XOne","Bandai Namco Entertainment  ","0.07m","0.11m","25th May 18  ","0.03m","N/A","0.01m"
"9343","Shrek SuperSlam    ","XB","Activision  ","0.07m","0.09m","25th Oct 05  ","0.02m","N/A","0.00m"
"9344","Castlevania Double Pack    ","GBA","Konami  ","0.07m","0.10m","11th Jan 06  ","0.03m","N/A","0.00m"
"9345","Colony Wars III: Red Sun    ","PS","Midway Games  ","0.07m","0.12m","02nd Jun 00  ","0.05m","N/A","0.01m"
"9346","Ballistic: Ecks vs. Sever    ","GBA","BAM! Entertainment  ","0.07m","0.10m","14th Sep 02  ","0.03m","N/A","0.00m"
"9347","Animal Kingdom: Wildlife Expedition    ","Wii","Natsume  ","0.07m","0.07m","22nd Sep 09  ","N/A","N/A","0.01m"
"9348","From Russia With Love    ","PSP","Electronic Arts  ","0.07m","0.08m","03rd Apr 06  ","0.00m","N/A","0.01m"
"9349","Magic: The Gathering - Battlemage    ","PS","Acclaim Entertainment  ","0.07m","0.12m","01st Aug 97  ","0.05m","N/A","0.01m"
"9350","New Legends    ","XB","THQ  ","0.07m","0.09m","17th Feb 02  ","0.02m","N/A","0.00m"
"9351","World Party Games    ","Wii","DreamCatcher Interactive  ","0.07m","0.07m","27th Dec 09  ","N/A","N/A","0.01m"
"9352","The Operative: No One Lives Forever    ","PS2","Sierra Entertainment  ","0.07m","0.14m","16th Apr 02  ","0.05m","N/A","0.02m"
"9353","MindJack    ","X360","Square Enix  ","0.07m","0.10m","18th Jan 11  ","0.02m","N/A","0.01m"
"9354","Disney's The Haunted Mansion    ","XB","TDK Mediactive  ","0.07m","0.09m","14th Oct 03  ","0.02m","N/A","0.00m"
"9355","Dynasty Warriors 8: Empires    ","PS4","Tecmo Koei  ","0.07m","0.21m","24th Jan 15  ","0.07m","0.04m","0.03m"
"9356","Generator Rex: Agent of Providence    ","3DS","Activision  ","0.07m","0.10m","01st Nov 11  ","0.02m","N/A","0.01m"
"9357","Darkspore    ","PC","Electronic Arts  ","0.07m","0.11m","26th Apr 11  ","0.03m","N/A","0.01m"
"9358","Ecco the Dolphin: Defender of the Future    ","PS2","Acclaim Entertainment  ","0.07m","0.14m","03rd Mar 02  ","0.05m","N/A","0.02m"
"9359","Dawn of Mana    ","PS2","Square Enix  ","0.07m","0.43m","24th May 07  ","0.05m","0.29m","0.02m"
"9360","Kung Fu Panda: Legendary Warriors    ","Wii","Activision  ","0.07m","0.07m","05th Nov 08  ","0.00m","N/A","0.01m"
"9361","Mahjongg Mysteries: Ancient Egypt    ","DS","Destineer  ","0.07m","0.20m","24th Jun 10  ","0.11m","N/A","0.02m"
"9362","Guardian's Crusade    ","PS","Activision  ","0.07m","0.12m","31st Jan 99  ","0.05m","N/A","0.01m"
"9363","Ghostbusters (2016)    ","PS4","Activision  ","0.07m","0.08m","12th Jul 16  ","N/A","N/A","0.02m"
"9364","Tales of Legendia    ","PS2","Namco  ","0.07m","0.49m","07th Feb 06  ","0.05m","0.35m","0.02m"
"9365","The King of Fighters Collection: The Orochi Saga    ","PSP","SNK Playmore  ","0.07m","0.07m","28th Oct 08  ","N/A","N/A","0.00m"
"9366","Bomberman Party Edition    ","PS","Vatical Entertainment  ","0.07m","0.12m","19th Sep 00  ","0.05m","N/A","0.01m"
"9367","Diego's Build & Rescue    ","DS","2K Play  ","0.07m","0.08m","26th Oct 10  ","0.00m","N/A","0.01m"
"9368","My Fun Facts Coach    ","DS","Ubisoft  ","0.07m","0.07m","02nd Dec 08  ","N/A","N/A","0.01m"
"9369","Learn Geography    ","DS","DreamCatcher Interactive  ","0.07m","0.07m","27th Dec 09  ","N/A","N/A","0.01m"
"9370","MXGP 2    ","XOne","Milestone S.r.l  ","0.07m","0.10m","21st Jun 16  ","0.02m","N/A","0.01m"
"9371","Watch Dogs    ","WiiU","Ubisoft  ","0.07m","0.13m","18th Nov 14  ","0.05m","N/A","0.01m"
"9372","Planet 51    ","PS3","Sega  ","0.07m","0.11m","17th Nov 09  ","0.03m","N/A","0.01m"
"9373","Just Dance 2017    ","NS","Ubisoft  ","0.07m","0.29m","03rd Mar 17  ","0.20m","N/A","0.02m"
"9374","Street Fighter IV    ","PC","Capcom  ","0.07m","0.13m","07th Jul 09  ","0.05m","N/A","0.02m"
"9375","Lost Planet 3    ","X360","Capcom  ","0.07m","0.12m","27th Aug 13  ","0.04m","0.01m","0.01m"
"9376","O.D.T.: Escape... Or Die Trying    ","PS","Psygnosis  ","0.07m","0.12m","28th Oct 98  ","0.05m","N/A","0.01m"
"9377","Tom Clancy's Ghost Recon: Predator    ","PSP","Ubisoft  ","0.07m","0.10m","16th Nov 10  ","0.02m","N/A","0.02m"
"9378","Micro Machines    ","PS2","Infogrames  ","0.07m","0.14m","19th Mar 03  ","0.05m","N/A","0.02m"
"9379","MotorStorm: Arctic Edge    ","PS2","Sony Computer Entertainment  ","0.07m","0.34m","20th Oct 09  ","0.03m","N/A","0.25m"
"9380","Sega Rally Revo    ","PS3","Sega  ","0.07m","0.63m","09th Oct 07  ","0.43m","N/A","0.14m"
"9381","London 2012: The Official Video Game of the Olympic Games    ","X360","Sega  ","0.07m","0.57m","26th Jun 12  ","0.44m","N/A","0.06m"
"9382","NFL Blitz 20-02    ","GC","Midway Games  ","0.07m","0.09m","18th Mar 02  ","0.02m","N/A","0.00m"
"9383","Cate West: The Vanishing Files    ","Wii","Destineer  ","0.07m","0.08m","23rd Mar 09  ","0.00m","N/A","0.01m"
"9384","Bodycount    ","X360","Codemasters  ","0.07m","0.11m","30th Aug 11  ","0.03m","N/A","0.01m"
"9385","SCORE International Baja 1000: The Official Game    ","PS3","Activision  ","0.07m","0.08m","28th Oct 08  ","0.00m","N/A","0.01m"
"9386","Roogoo Attack!    ","DS","SouthPeak Interactive  ","0.07m","0.07m","30th Jun 09  ","N/A","N/A","0.01m"
"9387","Baroque    ","Wii","Atlus  ","0.07m","0.08m","08th Apr 08  ","0.00m","0.00m","0.01m"
"9388","Your Shape Fitness Evolved 2013    ","WiiU","Ubisoft  ","0.07m","0.15m","18th Nov 12  ","0.07m","N/A","0.01m"
"9389","MotoGP 08    ","PS3","Capcom  ","0.07m","0.39m","28th Oct 08  ","0.24m","N/A","0.08m"
"9390","Jimmie Johnson's Anything With an Engine    ","PS3","Konami  ","0.07m","0.08m","01st Nov 11  ","N/A","N/A","0.01m"
"9391","The Hustle: Detroit Streets    ","PSP","Activision  ","0.07m","0.07m","25th Oct 05  ","0.00m","N/A","0.01m"
"9392","Samurai Shodown Sen    ","X360","Xseed Games  ","0.07m","0.08m","30th Mar 10  ","0.01m","N/A","0.01m"
"9393","Ikaruga    ","GC","Atari  ","0.07m","0.09m","15th Apr 03  ","0.02m","N/A","0.00m"
"9394","You Don't Know Jack    ","DS","THQ  ","0.07m","0.07m","08th Feb 11  ","N/A","N/A","0.01m"
"9395","Harlem Globetrotters: World Tour    ","DS","DSI Games  ","0.07m","0.07m","07th Mar 07  ","0.00m","N/A","0.01m"
"9396","Cartoon Network: Punch Time Explosion XL    ","X360","Crave Entertainment  ","0.07m","0.07m","08th Nov 11  ","0.00m","N/A","0.01m"
"9397","Lost in Blue    ","DS","Konami  ","0.07m","0.11m","27th Sep 05  ","0.02m","0.02m","0.01m"
"9398","Petz Fantasy 3D    ","3DS","Ubisoft  ","0.07m","0.07m","21st Jun 11  ","N/A","N/A","0.00m"
"9399","Call of Duty: Modern Warfare Trilogy    ","PS3","Activision  ","0.07m","0.11m","17th May 16  ","0.02m","N/A","0.02m"
"9400","Blood Drive    ","PS3","Activision  ","0.07m","0.08m","26th Oct 10  ","N/A","N/A","0.01m"
"9401","Karaoke Revolution    ","PS3","Konami  ","0.07m","0.10m","24th Nov 09  ","0.03m","N/A","0.01m"
"9402","ARK: Survival Evolved    ","NS","Studio Wildcard  ","0.07m","0.08m","30th Nov 18  ","N/A","N/A","0.01m"
"9403","Wild ARMs XF    ","PSP","Xseed Games  ","0.07m","0.14m","11th Mar 08  ","N/A","0.06m","0.01m"
"9404","Superman Returns    ","DS","Electronic Arts  ","0.07m","0.07m","20th Nov 06  ","0.00m","N/A","0.01m"
"9405","SafeCracker: The Ultimate Puzzle Adventure    ","Wii","The Adventure Company  ","0.07m","0.08m","02nd Dec 08  ","0.01m","N/A","0.01m"
"9406","Mahjong Cub3D    ","3DS","Atlus  ","0.07m","0.09m","11th Oct 11  ","N/A","0.02m","0.01m"
"9407","SafeCracker: The Ultimate Puzzle Adventure    ","DS","DreamCatcher Interactive  ","0.07m","0.14m","07th Dec 09  ","0.06m","N/A","0.01m"
"9408","The Lord of the Rings: War in the North    ","PC","Warner Bros. Interactive  ","0.07m","0.21m","01st Nov 11  ","0.11m","N/A","0.03m"
"9409","Ultimate Ghosts 'n Goblins    ","PSP","Capcom  ","0.07m","0.08m","29th Aug 06  ","0.00m","N/A","0.01m"
"9410","Contact    ","DS","Atlus  ","0.07m","0.10m","19th Oct 06  ","0.00m","0.03m","0.01m"
"9411","Sakura Wars: So Long, My Love    ","PS2","NIS America  ","0.07m","0.29m","30th Mar 10  ","0.05m","0.15m","0.02m"
"9412","Family Game Night 4: The Game Show    ","X360","Electronic Arts  ","0.07m","0.08m","01st Nov 11  ","0.00m","N/A","0.01m"
"9413","Just Dance: Disney Party 2    ","WiiU","Ubisoft  ","0.07m","0.09m","20th Oct 15  ","0.01m","N/A","0.01m"
"9414","Megamind: Ultimate Showdown    ","X360","THQ  ","0.07m","0.12m","02nd Nov 10  ","0.04m","N/A","0.01m"
"9415","Worms: Open Warfare 2    ","DS","THQ  ","0.07m","0.35m","04th Sep 07  ","0.24m","N/A","0.04m"
"9416","Damage Inc.: Pacific Squadron WWII    ","X360","Mad Catz  ","0.07m","0.07m","28th Aug 12  ","N/A","N/A","0.01m"
"9417","The Elder Scrolls IV: Shivering Isles    ","PS3","Bethesda Softworks  ","0.07m","0.07m","08th Dec 07  ","N/A","N/A","0.01m"
"9418","Assassin's Creed: Rogue    ","PC","Ubisoft  ","0.07m","0.10m","10th Mar 15  ","0.02m","N/A","0.01m"
"9419","Altered Beast: Guardian of the Realms    ","GBA","THQ  ","0.07m","0.09m","23rd Nov 02  ","0.02m","N/A","0.00m"
"9420","Project Versus J    ","PS3","Namco Bandai Games  ","0.07m","0.34m","30th Jun 15  ","0.05m","0.20m","0.02m"
"9421","Squishy Tank    ","DS","Natsume  ","0.07m","0.07m","23rd Mar 10  ","N/A","N/A","0.01m"
"9422","Test Drive: Eve of Destruction    ","XB","Atari  ","0.07m","0.09m","25th Aug 04  ","0.02m","N/A","0.00m"
"9423","Looney Tunes: Sheep Raider    ","PS","Infogrames  ","0.07m","0.12m","27th Sep 01  ","0.05m","N/A","0.01m"
"9424","Digimon World 4    ","GC","Bandai  ","0.07m","0.09m","01st Jun 05  ","0.02m","N/A","0.00m"
"9425","Margot's Word Brain    ","DS","Zoo Games  ","0.07m","0.07m","30th Sep 08  ","0.00m","N/A","0.01m"
"9426","Barbie and the Magic of Pegasus    ","GBA","Vivendi Games  ","0.07m","0.09m","06th Sep 05  ","0.02m","N/A","0.00m"
"9427","Ty the Tasmanian Tiger 3: Night of the Quinkan    ","GC","Activision  ","0.07m","0.09m","12th Oct 05  ","0.02m","N/A","0.00m"
"9428","Dawn of Discovery    ","DS","Ubisoft  ","0.07m","0.11m","23rd Jun 09  ","0.03m","N/A","0.01m"
"9429","Marvel Super Hero Squad: The Infinity Gauntlet    ","3DS","THQ  ","0.07m","0.10m","11th Oct 11  ","0.03m","N/A","0.01m"
"9430","Resident Evil: Revelations 2    ","X360","Capcom  ","0.07m","0.10m","25th Feb 15  ","0.02m","N/A","0.01m"
"9431","Dishonored: Death of the Outsider    ","XOne","Bethesda Softworks  ","0.07m","0.14m","15th Sep 17  ","0.06m","N/A","0.01m"
"9432","Elebits: The Adventures of Kai and Zero    ","DS","Konami  ","0.07m","0.08m","06th Jan 09  ","0.00m","0.00m","0.01m"
"9433","Let's Ride! Friends Forever    ","DS","THQ  ","0.07m","0.07m","03rd Mar 08  ","N/A","N/A","0.01m"
"9434","System 3 presents Ferrari Challenge Trofeo Pirelli    ","Wii","Activision  ","0.07m","0.54m","26th Aug 08  ","0.40m","N/A","0.07m"
"9435","Jimmy Neutron: Boy Genius    ","GC","THQ  ","0.07m","0.09m","17th Dec 02  ","0.02m","N/A","0.00m"
"9436","Puss in Boots    ","PS3","THQ  ","0.07m","0.09m","25th Oct 11  ","0.01m","N/A","0.01m"
"9437","Samurai Warriors: State of War    ","PSP","KOEI  ","0.07m","0.19m","07th Mar 06  ","0.00m","0.11m","0.01m"
"9438","Earth Defense Force 2025    ","X360","D3Publisher  ","0.07m","0.15m","18th Feb 14  ","0.03m","0.05m","0.01m"
"9439","Populous DS    ","DS","Xseed Games  ","0.07m","0.09m","10th Nov 08  ","0.00m","0.02m","0.01m"
"9440","Resident Evil 4    ","PS4","Capcom  ","0.07m","0.10m","30th Aug 16  ","N/A","0.01m","0.02m"
"9441","UEFA Euro 2004: Portugal    ","PS2","EA Sports  ","0.07m","0.14m","04th May 04  ","0.05m","N/A","0.02m"
"9442","The Penguins of Madagascar: Dr. Blowhole Returns - Again!    ","X360","THQ  ","0.07m","0.11m","13th Sep 11  ","0.03m","N/A","0.01m"
"9443","Adventure Time: Finn & Jake Investigations    ","PS4","Little Orbit  ","0.07m","0.14m","20th Oct 15  ","0.05m","N/A","0.02m"
"9444","Defender    ","XB","Midway Games  ","0.07m","0.09m","22nd Oct 02  ","0.02m","N/A","0.00m"
"9445","Pac-Man World 3    ","PSP","Namco  ","0.07m","0.07m","06th Dec 05  ","0.00m","N/A","0.01m"
"9446","Discovery Kids: Parrot Pals    ","DS","505 Games  ","0.07m","0.07m","16th Jun 09  ","N/A","N/A","0.01m"
"9447","Blacksite: Area 51    ","PS3","Midway Games  ","0.07m","0.08m","10th Dec 07  ","0.01m","N/A","0.01m"
"9448","World Tour Soccer 2002    ","PS2","Sony Computer Entertainment  ","0.07m","0.14m","17th Feb 02  ","0.05m","N/A","0.02m"
"9449","Planet 51    ","X360","Sega  ","0.07m","0.11m","17th Nov 09  ","0.03m","N/A","0.01m"
"9450","Crayola: Colorful Journey    ","Wii","Crave Entertainment  ","0.07m","0.07m","17th Mar 09  ","N/A","N/A","0.00m"
"9451","Spintires: MudRunner - American Wilds    ","PS4","Focus Home Interactive  ","0.07m","0.08m","23rd Oct 18  ","N/A","N/A","0.02m"
"9452","Vampire Night    ","PS2","Namco  ","0.07m","0.14m","14th Nov 01  ","0.05m","N/A","0.02m"
"9453","Elements of Destruction    ","DS","THQ  ","0.07m","0.07m","17th Dec 07  ","N/A","N/A","0.01m"
"9454","Dragon Quest Builders: Revive Alefgard    ","NS","Square Enix  ","0.07m","0.22m","09th Feb 18  ","0.07m","0.07m","0.01m"
"9455","MTV Sports: Pure Ride    ","PS","THQ  ","0.07m","0.12m","30th Sep 00  ","0.05m","N/A","0.01m"
"9456","Picture Perfect Hair Salon    ","DS","505 Games  ","0.07m","0.07m","01st Dec 09  ","0.00m","N/A","0.01m"
"9457","The Legend of Kage 2    ","DS","Taito  ","0.07m","0.08m","08th Oct 08  ","0.00m","0.00m","0.01m"
"9458","Riviera: The Promised Land    ","PSP","Atlus  ","0.07m","0.09m","11th Jul 07  ","0.00m","0.02m","0.01m"
"9459","Armored Core: Master of Arena    ","PS","Agetec  ","0.07m","0.26m","29th Feb 00  ","0.05m","0.13m","0.02m"
"9460","Let's Paint    ","Wii","Zoo Games  ","0.07m","0.07m","25th May 10  ","N/A","N/A","0.00m"
"9461","FIFA Street 2    ","PSP","EA Sports BIG   ","0.07m","0.14m","28th Feb 06  ","0.06m","N/A","0.02m"
"9462","Burning Road    ","PS","Playmates  ","0.07m","0.12m","12th Nov 96  ","0.05m","N/A","0.01m"
"9463","The Revenge of Shinobi    ","GBA","THQ  ","0.07m","0.09m","19th Nov 02  ","0.02m","N/A","0.00m"
"9464","XIII    ","GC","Ubisoft  ","0.07m","0.09m","24th Nov 03  ","0.02m","N/A","0.00m"
"9465","Under Night In-Birth    ","PS3","Aksys Games  ","0.07m","0.14m","24th Feb 15  ","0.01m","0.05m","0.02m"
"9466","The Golf Club    ","XOne","Maximum Games  ","0.07m","0.07m","28th Apr 15  ","N/A","N/A","0.01m"
"9467","Salt Lake 2002    ","PS2","Eidos Interactive  ","0.07m","0.14m","29th Jan 02  ","0.05m","N/A","0.02m"
"9468","Rango: The Video Game    ","PS3","Paramount Digital Entertainment  ","0.07m","0.19m","01st Mar 11  ","0.09m","N/A","0.03m"
"9469","Open Season    ","PSP","Ubisoft  ","0.07m","0.07m","19th Sep 06  ","0.00m","N/A","0.01m"
"9470","Berserk and the Band of the Hawk    ","PS4","Tecmo Koei  ","0.07m","0.16m","21st Feb 17  ","0.02m","0.05m","0.02m"
"9471","Cabela's Big Game Hunter    ","GBA","10TACLE Studios  ","0.07m","0.09m","11th Dec 02  ","0.02m","N/A","0.00m"
"9472","Disney's Planes    ","Wii","Disney Interactive Studios  ","0.07m","0.15m","06th Aug 13  ","0.07m","N/A","0.01m"
"9473","Kirby: Battle Royale    ","3DS","Nintendo  ","0.07m","0.33m","19th Jan 18  ","0.05m","0.20m","0.01m"
"9474","Tears to Tiara II: Heir of the Overlord    ","PS3","NIS America  ","0.07m","0.15m","14th Oct 14  ","0.01m","0.06m","0.02m"
"9475","Operation Darkness    ","X360","Atlus  ","0.07m","0.07m","24th Jun 08  ","N/A","N/A","0.01m"
"9476","Overlord: Minions    ","DS","Codemasters  ","0.07m","0.07m","23rd Jun 09  ","0.00m","N/A","0.01m"
"9477","Again    ","DS","KOEI  ","0.07m","0.07m","30th Mar 10  ","N/A","0.00m","0.01m"
"9478","Mission Runway    ","DS","THQ  ","0.07m","0.08m","11th May 09  ","0.01m","N/A","0.01m"
"9479","Anno 1701: Dawn of Discovery    ","DS","Ubisoft  ","0.07m","0.13m","04th Mar 08  ","0.05m","N/A","0.01m"
"9480","Hi! Hamtaro - Little Hamsters,big Adventures: Ham-Ham Challenge    ","DS","Natsume  ","0.07m","0.07m","26th Sep 08  ","N/A","N/A","0.01m"
"9481","The History Channel: Battle for the Pacific    ","PS3","Activision  ","0.07m","0.07m","19th Feb 08  ","0.00m","N/A","0.01m"
"9482","Transworld Snowboarding    ","XB","Atari  ","0.07m","0.09m","29th Oct 02  ","0.02m","N/A","0.00m"
"9483","Sniper Elite    ","XB","Namco  ","0.07m","0.09m","18th Oct 05  ","0.02m","N/A","0.00m"
"9484","World Soccer Winning Eleven 8 International    ","XB","Konami  ","0.07m","0.09m","02nd Feb 05  ","0.02m","N/A","0.00m"
"9485","Robocalypse    ","DS","Tecmo  ","0.07m","0.07m","17th Nov 08  ","N/A","N/A","0.01m"
"9486","Akuji the Heartless    ","PS","Eidos Interactive  ","0.07m","0.12m","31st Dec 98  ","0.04m","N/A","0.01m"
"9487","Bomberman Max 2: Blue Advance    ","GBA","Majesco  ","0.07m","0.09m","30th May 02  ","0.02m","N/A","0.00m"
"9488","Risen     ","X360","Deep Silver  ","0.07m","0.19m","23rd Feb 10  ","0.11m","N/A","0.01m"
"9489","Overcooked! 2    ","XOne","Sold Out  ","0.07m","0.08m","07th Aug 18  ","0.00m","N/A","0.01m"
"9490","King Arthur    ","PS2","Konami  ","0.07m","0.13m","17th Nov 04  ","0.05m","N/A","0.02m"
