"","game","platform","publisher","NA_Sales","Total_Sales","Release_Date","PAL_Sales","JP_Sales","Other_Sales"
"235","RoboBlitz    ","XBL","Microsoft  ","N/A","N/A","06th Dec 06  ","N/A","N/A","N/A"
"236","RoboBlitz    ","PC","Naked Sky Entertainment  ","N/A","N/A","06th Nov 06  ","N/A","N/A","N/A"
"237","Robocalypse: Beaver Defense    ","WW","Vogster Entertainment  ","N/A","N/A","31st May 10  ","N/A","N/A","N/A"
"238","Robocod: James Pond II    ","PS","Play It  ","N/A","N/A","01st Sep 04  ","N/A","N/A","N/A"
"239","Robocod: James Pond II    ","PS","Play It  ","N/A","N/A","01st Sep 04  ","N/A","N/A","N/A"
"240","RoboCop    ","NES","Data East  ","N/A","N/A","01st Dec 89  ","N/A","N/A","N/A"
"241","RoboCop    ","GB","Ocean  ","N/A","N/A","01st Dec 90  ","N/A","N/A","N/A"
"242","RoboCop    ","GBA","Unknown  ","N/A","N/A","31st Dec 20  ","N/A","N/A","N/A"
"243","RoboCop    ","GC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"244","RoboCop    ","PC","Titus  ","N/A","N/A","01st Jan 03  ","N/A","N/A","N/A"
"245","RoboCop    ","PS2","Titus  ","N/A","N/A","05th Dec 03  ","N/A","N/A","N/A"
"246","RoboCop (GBC)    ","GB","Titus  ","N/A","N/A","01st Jan 01  ","N/A","N/A","N/A"
"247","RoboCop 2    ","NES","Data East  ","N/A","N/A","01st Apr 91  ","N/A","N/A","N/A"
"248","RoboCop 2    ","GB","Ocean  ","N/A","N/A","01st Nov 91  ","N/A","N/A","N/A"
"249","RoboCop 3    ","SNES","Ocean  ","N/A","N/A","01st Sep 92  ","N/A","N/A","N/A"
"250","RoboCop 3    ","NES","Ocean  ","N/A","N/A","01st Aug 92  ","N/A","N/A","N/A"
"251","RoboCop 3    ","GG","Flying Edge  ","N/A","N/A","01st Jan 94  ","N/A","N/A","N/A"
"252","RoboCop 3    ","MS","Flying Edge  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"253","RoboCop 3    ","GEN","Flying Edge  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"254","RoboCop versus The Terminator    ","SNES","Virgin Interactive  ","N/A","N/A","01st Nov 93  ","N/A","N/A","N/A"
"255","RoboCop versus The Terminator    ","GG","Virgin Interactive  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"256","RoboCop versus The Terminator    ","GB","Interplay  ","N/A","N/A","01st Aug 94  ","N/A","N/A","N/A"
"257","RoboCop versus The Terminator    ","MS","Virgin Interactive  ","N/A","N/A","01st Jan 91  ","N/A","N/A","N/A"
"258","RoboCop versus The Terminator    ","GEN","Virgin Interactive  ","N/A","N/A","19th May 94  ","N/A","N/A","N/A"
"259","Robokill: Titan Prime    ","MS","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"260","Robopon: Sun Version    ","GB","Atlus  ","N/A","N/A","14th Dec 00  ","N/A","N/A","N/A"
"261","Robot Commando Raid    ","2600","Vidtec  ","N/A","N/A","01st Jan 82  ","N/A","N/A","N/A"
"262","Robot Girls Z Online    ","PC","UserJoy Technology  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"263","Robot Girls Z: Furubokko Battle    ","And","FUN YOURS Technology  ","N/A","N/A","01st Oct 15  ","N/A","N/A","N/A"
"264","Robot Platformer    ","XBL","Microsoft  ","N/A","N/A","10th Aug 11  ","N/A","N/A","N/A"
"265","Robot Ponkottsu 64: Nanatsu no Umi no Caramel      ","N64","Hudson Soft  ","N/A","N/A","24th Dec 99  ","N/A","N/A","N/A"
"266","Robot Rescue    ","DSiW","Teyon Entertainment  ","N/A","N/A","16th Nov 09  ","N/A","N/A","N/A"
"267","Robot Rescue 2    ","DSiW","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"268","Robot Rescue 2    ","3DS","Teyon Entertainment  ","N/A","N/A","11th Oct 12  ","N/A","N/A","N/A"
"269","Robot Rescue Revolution    ","PS3","Teyon Entertainment  ","N/A","N/A","04th Dec 13  ","N/A","N/A","N/A"
"270","Robot Rescue Revolution    ","PC","Teyon Entertainment  ","N/A","N/A","01st Jul 14  ","N/A","N/A","N/A"
"271","Robot Tank    ","2600","Activision  ","N/A","N/A","24th Mar 83  ","N/A","N/A","N/A"
"272","Robot Unicorn Attack    ","And","Adult Swim  ","N/A","N/A","19th Apr 11  ","N/A","N/A","N/A"
"273","Robot Unicorn Attack    ","PC","Adult Swim  ","N/A","N/A","04th Feb 10  ","N/A","N/A","N/A"
"274","Robot Unicorn Attack    ","BRW","Adult Swim  ","N/A","N/A","01st Aug 10  ","N/A","N/A","N/A"
"275","Robot Unicorn Attack 2    ","And","Adult Swim  ","N/A","N/A","12th Jul 13  ","N/A","N/A","N/A"
"276","Robot Warlords    ","PS2","Midas Interactive Entertainment  ","N/A","N/A","14th Dec 01  ","N/A","N/A","N/A"
"277","Robot Wars: Advanced Destruction    ","GBA","VU Games  ","N/A","N/A","22nd Nov 02  ","N/A","N/A","N/A"
"278","Robotica    ","SAT","Acclaim Entertainment  ","N/A","0.06m","01st Jan 95  ","N/A","0.06m","N/A"
"279","Robotics;Notes    ","PS3","5pb  ","N/A","0.11m","28th Jun 12  ","N/A","0.11m","N/A"
"280","Robotics;Notes    ","X360","5pb  ","N/A","0.02m","28th Jun 12  ","N/A","0.02m","N/A"
"281","Robotics;Notes    ","PSV","5pb  ","N/A","0.02m","26th Jun 14  ","N/A","0.02m","N/A"
"282","Robotrek    ","SNES","Enix  ","N/A","N/A","01st Oct 95  ","N/A","N/A","N/A"
"283","Robotriot    ","XBL","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"284","Robotron X    ","PC","GT Interactive  ","N/A","N/A","01st Jan 97  ","N/A","N/A","N/A"
"285","Robotron: 2084    ","7800","Atari  ","N/A","N/A","01st Jan 87  ","N/A","N/A","N/A"
"286","Robotron: 2084    ","Lynx","Shadowsoft  ","N/A","N/A","01st Jan 91  ","N/A","N/A","N/A"
"287","Robotron: 2084    ","5200","Atari  ","N/A","N/A","01st Jan 83  ","N/A","N/A","N/A"
"288","Robotron: 2084    ","XBL","Midway Games  ","N/A","N/A","16th Dec 05  ","N/A","N/A","N/A"
"289","Robots    ","GBA","Vivendi Games  ","N/A","N/A","24th Feb 05  ","N/A","N/A","N/A"
"290","Robots    ","PC","VU Games  ","N/A","N/A","24th Feb 05  ","N/A","N/A","N/A"
"291","Robox    ","WW","Unknown  ","N/A","N/A","01st Nov 10  ","N/A","N/A","N/A"
"292","Roc'N Rope    ","2600","Coleco  ","N/A","N/A","01st Jan 84  ","N/A","N/A","N/A"
"293","Rochard    ","PSN","Sony Online Entertainment  ","N/A","N/A","27th Sep 11  ","N/A","N/A","N/A"
"294","Rock & Roll Climber    ","WW","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"295","Rock & Roll Jeopardy!    ","PC","Sony Online Entertainment  ","N/A","N/A","11th May 05  ","N/A","N/A","N/A"
"296","Rock 'Em Sock 'Em Robot    ","GBA","DSI Games  ","N/A","N/A","02nd Oct 06  ","N/A","N/A","N/A"
"297","Rock 'Em Sock 'Em Robots    ","GBA","DSI Games  ","N/A","N/A","02nd Oct 06  ","N/A","N/A","N/A"
"298","Rock 'n Ball    ","NES","Vap  ","N/A","N/A","01st Jan 90  ","N/A","N/A","N/A"
"299","Rock 'N Roll Escape    ","2600","Imagic  ","N/A","N/A","01st Jan 83  ","N/A","N/A","N/A"
"300","Rock 'n Roll Knowitall    ","And","Unknown  ","N/A","N/A","14th Jun 14  ","N/A","N/A","N/A"
"301","Rock 'n' Mole Extreme    ","XBL","Microsoft  ","N/A","N/A","03rd Aug 11  ","N/A","N/A","N/A"
"302","Rock Band Unplugged    ","PSN","MTV Games  ","N/A","N/A","11th Mar 10  ","N/A","N/A","N/A"
"303","Rock Band: Pearl Jam    ","X360","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"304","Rock Band: Pearl Jam    ","PS3","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"305","Rock Band: Pearl Jam    ","Wii","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"306","Rock N' Roll Climber    ","WW","Nintendo  ","N/A","N/A","10th Aug 09  ","N/A","N/A","N/A"
"307","Rock N' Roll Racing    ","SNES","Interplay Productions  ","N/A","0.01m","04th Jun 93  ","N/A","0.01m","0.00m"
"308","Rock N' Roll Racing    ","GEN","Interplay  ","N/A","N/A","04th Apr 94  ","N/A","N/A","N/A"
"309","Rock of Ages    ","PC","Atlus  ","N/A","N/A","07th Sep 11  ","N/A","N/A","N/A"
"310","Rock of Ages    ","XBL","Atlus  ","N/A","N/A","31st Aug 11  ","N/A","N/A","N/A"
"311","Rock of Ages    ","PSN","Atlus  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"312","Rock of Ages II: Bigger and Boulder    ","XOne","Atlus  ","N/A","N/A","01st Jan 17  ","N/A","N/A","N/A"
"313","Rock of Ages II: Bigger and Boulder    ","PS4","Atlus  ","N/A","N/A","01st Jan 17  ","N/A","N/A","N/A"
"314","Rock of Ages II: Bigger and Boulder    ","PC","Atlus  ","N/A","N/A","01st Jan 17  ","N/A","N/A","N/A"
"315","Rock of the Dead    ","Wii","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"316","Rock On    ","PCE","Unknown  ","N/A","N/A","22nd Aug 89  ","N/A","N/A","N/A"
"317","Rock Paintings / Hot Hits    ","SCD","Sega  ","N/A","N/A","15th Oct 92  ","N/A","N/A","N/A"
"318","Rock Paper Scissors Xtreme!    ","XBL","Microsoft  ","N/A","N/A","19th Jul 09  ","N/A","N/A","N/A"
"319","Rock Tour Tycoon    ","PC","GameMill  ","N/A","N/A","08th Oct 07  ","N/A","N/A","N/A"
"320","Rock-n-Roll Domo    ","DSiW","Nintendo  ","N/A","N/A","19th Oct 09  ","N/A","N/A","N/A"
"321","Rocket Bowl    ","XBL","D3 Publisher  ","N/A","N/A","10th Sep 08  ","N/A","N/A","N/A"
"322","Rocket Crisis    ","And","Unknown  ","N/A","N/A","27th Jun 14  ","N/A","N/A","N/A"
"323","Rocket Fart    ","XBL","Microsoft  ","N/A","N/A","27th Mar 09  ","N/A","N/A","N/A"
"324","Rocket Knight    ","PSN","Konami  ","N/A","N/A","18th May 10  ","N/A","N/A","N/A"
"325","Rocket Knight    ","PC","Konami  ","N/A","N/A","12th May 10  ","N/A","N/A","N/A"
"326","Rocket Knight    ","XBL","Konami  ","N/A","N/A","12th May 10  ","N/A","N/A","N/A"
"327","Rocket Knight Adventures    ","GEN","Konami  ","N/A","N/A","05th Aug 93  ","N/A","N/A","N/A"
"328","Rocket Mania! Deluxe    ","PC","PopCap Games  ","N/A","N/A","14th Jun 06  ","N/A","N/A","N/A"
"329","Rocket Power: Extreme Arcade Games    ","PC","THQ  ","N/A","N/A","14th Oct 01  ","N/A","N/A","N/A"
"330","Rocket Power: Gettin' Air    ","GB","THQ  ","N/A","N/A","27th Mar 01  ","N/A","N/A","N/A"
"331","Rocket Ranger    ","NES","Kemco  ","N/A","N/A","01st Jun 90  ","N/A","N/A","N/A"
"332","Rocket Ranger    ","PC","Cinemaware  ","N/A","N/A","01st Jan 88  ","N/A","N/A","N/A"
"333","Rocket Riot    ","XBL","THQ  ","N/A","N/A","17th Jun 09  ","N/A","N/A","N/A"
"334","Rocketbirds 2: Evolution    ","PS4","Unknown  ","N/A","N/A","31st Dec 20  ","N/A","N/A","N/A"
"335","Rocketbirds: Hardboiled Chicken    ","PSN","Unknown  ","N/A","N/A","18th Oct 11  ","N/A","N/A","N/A"
"336","RocketBowl    ","XBL","D3 Publisher  ","N/A","N/A","10th Sep 08  ","N/A","N/A","N/A"
"337","RocketBowl    ","PC","Encore  ","N/A","N/A","15th Oct 04  ","N/A","N/A","N/A"
"338","Rocketmen: Axis of Evil    ","PSN","Capcom  ","N/A","N/A","06th Mar 08  ","N/A","N/A","N/A"
"339","Rocketmen: Axis of Evil    ","XBL","Capcom  ","N/A","N/A","05th Mar 08  ","N/A","N/A","N/A"
"340","Rocketmen: It Came from Uranus    ","PSN","Capcom  ","N/A","N/A","15th May 08  ","N/A","N/A","N/A"
"341","Rocketmen: It Came from Uranus    ","XBL","Capcom  ","N/A","N/A","14th May 08  ","N/A","N/A","N/A"
"342","Rockin' Kats    ","NES","Atlus  ","N/A","N/A","01st Sep 91  ","N/A","N/A","N/A"
"343","RockMan    ","PS","Capcom  ","N/A","N/A","05th Aug 99  ","N/A","N/A","N/A"
"344","RockMan & Forte    ","SNES","Capcom  ","N/A","0.14m","24th Apr 98  ","N/A","0.14m","0.00m"
"345","RockMan & Forte    ","SNES","Capcom  ","N/A","N/A","24th Apr 98  ","N/A","N/A","N/A"
"346","RockMan & Forte: Mirai Kara no Chousen Sha    ","WS","Bandai  ","N/A","N/A","28th Oct 99  ","N/A","N/A","N/A"
"347","RockMan 2: Dr. Wily no Nazo    ","PS","Capcom  ","N/A","N/A","02nd Sep 99  ","N/A","N/A","N/A"
"348","RockMan 3: Dr. Wily no Saigo!?    ","PS","Capcom  ","N/A","N/A","14th Sep 99  ","N/A","N/A","N/A"
"349","RockMan 4: Aratanaru Yabou!!    ","PS","Capcom  ","N/A","N/A","28th Oct 99  ","N/A","N/A","N/A"
"350","RockMan 4: Aratanaru Yabou!!    ","PSN","Capcom  ","N/A","N/A","09th Feb 11  ","N/A","N/A","N/A"
"351","RockMan 5: Blues no Wana!?    ","PS","Capcom  ","N/A","N/A","25th Nov 99  ","N/A","N/A","N/A"
"352","RockMan 6: Shijou Saidai no Tatakai!!    ","PS","Capcom  ","N/A","N/A","09th Dec 99  ","N/A","N/A","N/A"
"353","RockMan DASH / RockMan DASH2 Value Pack    ","PSP","Capcom  ","N/A","0.01m","29th Jan 09  ","N/A","0.01m","N/A"
"354","RockMan DASH2: Episode 2 Ooinaru Isan    ","PSP","Capcom  ","N/A","N/A","08th Sep 05  ","N/A","N/A","N/A"
"355","RockMan DASH: Hagane no Boukenshin    ","PSP","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"356","RockMan EXE 4.5 Real Operation    ","GBA","Capcom  ","N/A","0.08m","06th Aug 04  ","N/A","0.08m","0.00m"
"357","RockMan EXE N1 Battle Tournament    ","WS","Capcom  ","N/A","N/A","08th Aug 03  ","N/A","N/A","N/A"
"358","RockMan EXE WS    ","WS","Bandai  ","N/A","N/A","08th Feb 03  ","N/A","N/A","N/A"
"359","RockMan Power Battle Fighters    ","PS2","Capcom  ","N/A","N/A","05th Aug 04  ","N/A","N/A","N/A"
"360","RockMan Strategy    ","PC","Capcom  ","N/A","N/A","29th Oct 01  ","N/A","N/A","N/A"
"361","Rockman World (3DS VC)    ","3DS","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"362","RockMan X7    ","PC","Capcom  ","N/A","N/A","01st Jan 03  ","N/A","N/A","N/A"
"363","Rocko's Modern Life: Spunky's Dangerous Day    ","SNES","Viacom  ","N/A","N/A","01st Apr 94  ","N/A","N/A","N/A"
"364","Rocko's Quest      ","PC","Strategy First  ","N/A","N/A","30th Jul 03  ","N/A","N/A","N/A"
"365","Rocks N' Rockets    ","DSiW","TikGames   ","N/A","N/A","24th Jan 11  ","N/A","N/A","N/A"
"366","Rocks N' Rockets    ","PSN","TikGames   ","N/A","N/A","15th Jun 10  ","N/A","N/A","N/A"
"367","Rocks. In. Spaaace!    ","XBL","Microsoft  ","N/A","N/A","27th Aug 11  ","N/A","N/A","N/A"
"368","Rocksmith 2014    ","OSX","Ubisoft  ","N/A","N/A","22nd Oct 13  ","N/A","N/A","N/A"
"369","Rocksmith 2014 Edition Remastered    ","PC","Ubisoft  ","N/A","N/A","04th Oct 16  ","N/A","N/A","N/A"
"370","Rockstar Games presents Table Tennis    ","XBL","Rockstar Games  ","N/A","N/A","11th Aug 09  ","N/A","N/A","N/A"
"371","Rocky    ","MS","Sega  ","N/A","N/A","01st Jan 87  ","N/A","N/A","N/A"
"372","Rocky    ","GBA","Ubisoft  ","N/A","N/A","17th Nov 02  ","N/A","N/A","N/A"
"373","Rocky and Bullwinkle    ","XBL","Microsoft  ","N/A","N/A","16th Apr 08  ","N/A","N/A","N/A"
"374","Rocky Rodent    ","SNES","Irem Software Engineering  ","N/A","N/A","01st Sep 93  ","N/A","N/A","N/A"
"375","Rodea the Sky Soldier    ","Wii","NIS America  ","N/A","N/A","10th Nov 15  ","N/A","N/A","N/A"
"376","RodLand    ","GB","Jaleco  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"377","RodLand    ","NES","Jaleco  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"378","Roger Clemens' MVP Baseball    ","GB","LJN  ","N/A","N/A","01st Sep 92  ","N/A","N/A","N/A"
"379","Roger Clemens' MVP Baseball    ","NES","LJN  ","N/A","N/A","01st Oct 91  ","N/A","N/A","N/A"
"380","Roger Clemens' MVP Baseball    ","SNES","LJN  ","N/A","N/A","01st Sep 92  ","N/A","N/A","N/A"
"381","Roger Clemens' MVP Baseball    ","GEN","Flying Edge  ","N/A","N/A","12th Sep 92  ","N/A","N/A","N/A"
"382","Rogue Clone    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"383","Rogue Legacy    ","Linux","Cellar Door Games  ","N/A","N/A","27th Jun 13  ","N/A","N/A","N/A"
"384","Rogue Legacy    ","OSX","Cellar Door Games  ","N/A","N/A","27th Jun 13  ","N/A","N/A","N/A"
"385","Rogue Legacy    ","PC","Cellar Door Games  ","N/A","N/A","27th Jun 13  ","N/A","N/A","N/A"
"386","Rogue Legacy    ","PS3","Cellar Door Games  ","N/A","N/A","29th Jul 14  ","N/A","N/A","N/A"
"387","Rogue Legacy    ","PS4","Cellar Door Games  ","N/A","N/A","29th Jul 14  ","N/A","N/A","N/A"
"388","Rogue Legacy    ","PSV","Cellar Door Games  ","N/A","N/A","29th Jul 14  ","N/A","N/A","N/A"
"389","Rogue Legacy    ","XOne","Cellar Door Games  ","N/A","N/A","27th May 15  ","N/A","N/A","N/A"
"390","Rogue Shooter: The FPS Roguelike    ","PC","Unknown  ","N/A","N/A","24th Apr 14  ","N/A","N/A","N/A"
"391","Rogue Trooper    ","PC","Eidos Interactive  ","N/A","0.00m","23rd May 06  ","0.00m","N/A","0.00m"
"392","Rogue Warrior    ","PC","Bethesda Softworks  ","N/A","0.00m","01st Dec 09  ","0.00m","N/A","0.00m"
"393","Roid Riot    ","XBL","Microsoft  ","N/A","N/A","09th Jul 09  ","N/A","N/A","N/A"
"394","Rokudenashi Blues    ","NES","Bandai  ","N/A","N/A","29th Oct 93  ","N/A","N/A","N/A"
"395","Rokudenashi Blues    ","SNES","Unknown  ","N/A","N/A","15th Apr 94  ","N/A","N/A","N/A"
"396","Rolan's Curse    ","GB","Sammy Corporation  ","N/A","N/A","01st Jan 91  ","N/A","N/A","N/A"
"397","Rolan's Curse 2    ","GB","Sammy Corporation  ","N/A","N/A","01st Oct 92  ","N/A","N/A","N/A"
"398","Roland Garros 2005 powered by Smash Court Tennis     ","PS2","Sony Computer Entertainment  ","N/A","N/A","18th May 05  ","N/A","N/A","N/A"
"399","Roland Garros French Open    ","GB","Cryo Interactive  ","N/A","N/A","09th Jun 00  ","N/A","N/A","N/A"
"400","Roland Garros French Open 2002    ","GBA","Wanadoo  ","N/A","N/A","28th May 02  ","N/A","N/A","N/A"
"401","Roland Garros French Open 2002    ","PS2","Wanadoo  ","N/A","N/A","28th May 02  ","N/A","N/A","N/A"
"402","Roland Garros French Open 2003    ","PS2","Wanadoo  ","N/A","N/A","21st May 03  ","N/A","N/A","N/A"
"403","Rollcage    ","PC","Psygnosis  ","N/A","N/A","31st Mar 99  ","N/A","N/A","N/A"
"404","Roller Angels    ","DSiW","Agetec  ","N/A","N/A","07th Jul 11  ","N/A","N/A","N/A"
"405","Roller Angels: Pasha to Daisakusen    ","DS","Starfish  ","N/A","N/A","17th Jun 10  ","N/A","N/A","N/A"
"406","Roller Coaster Funfare    ","PS2","Phoenix Games  ","N/A","N/A","12th Oct 07  ","N/A","N/A","N/A"
"407","Rollerball    ","NES","HAL Laboratory  ","N/A","N/A","01st Feb 90  ","N/A","N/A","N/A"
"408","RollerCoaster 3D    ","PC","Pantera   ","N/A","N/A","10th Dec 00  ","N/A","N/A","N/A"
"409","RollerCoaster Factory    ","PC","ValuSoft  ","N/A","N/A","01st Jan 00  ","N/A","N/A","N/A"
"410","RollerCoaster Factory 2    ","PC","ValuSoft  ","N/A","N/A","31st May 03  ","N/A","N/A","N/A"
"411","RollerCoaster Tycoon 2 Combo Pack    ","PC","Atari  ","N/A","N/A","23rd Oct 03  ","N/A","N/A","N/A"
"412","RollerCoaster Tycoon 2: Time Twister    ","PC","Atari  ","N/A","N/A","22nd Oct 03  ","N/A","N/A","N/A"
"413","RollerCoaster Tycoon 2: Triple Thrill Pack     ","PC","Atari  ","N/A","0.03m","01st Aug 03  ","0.02m","N/A","0.00m"
"414","RollerCoaster Tycoon 2: Wacky Worlds    ","PC","Atari  ","N/A","N/A","08th May 03  ","N/A","N/A","N/A"
"415","RollerCoaster Tycoon 3: Gold    ","PC","Atari  ","N/A","N/A","25th Oct 05  ","N/A","N/A","N/A"
"416","RollerCoaster Tycoon 3: Soaked!    ","PC","Atari  ","N/A","N/A","23rd Jun 05  ","N/A","N/A","N/A"
"417","RollerCoaster Tycoon 3: Wild!    ","PC","Atari  ","N/A","N/A","27th Oct 05  ","N/A","N/A","N/A"
"418","RollerCoaster Tycoon 8 Pack    ","PC","Avanquest Software  ","N/A","0.00m","14th May 15  ","0.00m","N/A","0.00m"
"419","RollerCoaster Tycoon Deluxe    ","PC","Atari  ","N/A","N/A","08th May 03  ","N/A","N/A","N/A"
"420","RollerCoaster Tycoon World    ","PC","Atari  ","N/A","0.05m","30th Mar 16  ","0.05m","N/A","0.00m"
"421","RollerCoaster Tycoon: Corkscrew Follies Expansion    ","PC","Microprose  ","N/A","N/A","09th Nov 99  ","N/A","N/A","N/A"
"422","RollerCoaster Tycoon: Loopy Landscapes    ","PC","Atari  ","N/A","N/A","30th Sep 00  ","N/A","N/A","N/A"
"423","Rollercoaster World    ","PS2","Midas Interactive Entertainment  ","N/A","N/A","01st Jan 04  ","N/A","N/A","N/A"
"424","Rollergames    ","NES","Ultra Games  ","N/A","N/A","01st Sep 90  ","N/A","N/A","N/A"
"425","Rollers of the Realm    ","PS4","Atlus  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"426","Rollers of the Realm    ","PSV","Atlus  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"427","Rollers of the Realm    ","PC","Atlus  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"428","Rolling Bloobs    ","WW","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"429","Rolling Thunder    ","NES","Tengen  ","N/A","N/A","01st Jan 89  ","N/A","N/A","N/A"
"430","Rolling Thunder (Arcade)    ","VC","Namco Bandai  ","N/A","N/A","21st Jul 09  ","N/A","N/A","N/A"
"431","Rolling Thunder 2    ","GEN","Namco  ","N/A","N/A","18th Nov 91  ","N/A","N/A","N/A"
"432","Rolling Thunder 2    ","VC","Namco Bandai  ","N/A","N/A","24th Dec 07  ","N/A","N/A","N/A"
"433","Rolling Thunder 2 (Arcade)    ","VC","Namco Bandai  ","N/A","N/A","27th Oct 09  ","N/A","N/A","N/A"
"434","Rolling Thunder 3    ","GEN","Namco  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"435","Rolo to the Rescue    ","GEN","Electronic Arts  ","N/A","N/A","01st Jan 92  ","N/A","N/A","N/A"
"436","Romance of Rome    ","PC","Big Fish Games  ","N/A","N/A","18th Oct 09  ","N/A","N/A","N/A"
"437","Romance of the Three Kingdoms    ","NES","KOEI  ","N/A","N/A","05th Dec 90  ","N/A","N/A","N/A"
"438","Romance of the Three Kingdoms 13 with Power-Up Kit    ","PS3","Tecmo Koei  ","N/A","0.01m","16th Feb 17  ","N/A","0.01m","N/A"
"439","Romance of the Three Kingdoms 13 with Power-Up Kit    ","PS4","Tecmo Koei  ","N/A","0.03m","16th Feb 17  ","N/A","0.03m","N/A"
"440","Romance of the Three Kingdoms 13 with Power-Up Kit    ","PSV","Tecmo Koei  ","N/A","0.02m","25th May 17  ","N/A","0.02m","N/A"
"441","Romance of the Three Kingdoms II    ","SNES","KOEI  ","N/A","0.25m","01st May 92  ","N/A","0.25m","N/A"
"442","Romance of the Three Kingdoms II    ","NES","KOEI  ","N/A","N/A","01st Sep 91  ","N/A","N/A","N/A"
"443","Romance of the Three Kingdoms II    ","GEN","KOEI  ","N/A","N/A","25th Dec 91  ","N/A","N/A","N/A"
"444","Romance of the Three Kingdoms II    ","PC","KOEI  ","N/A","N/A","01st Jan 90  ","N/A","N/A","N/A"
"445","Romance of the Three Kingdoms II    ","3DS","Tecmo Koei  ","N/A","0.04m","06th Aug 15  ","N/A","0.04m","N/A"
"446","Romance of the Three Kingdoms III: Dragon of Destiny    ","SNES","KOEI  ","N/A","0.29m","01st Jan 93  ","N/A","0.29m","N/A"
"447","Romance of the Three Kingdoms IV: Wall of Fire    ","SNES","KOEI  ","N/A","0.53m","13th Jan 95  ","N/A","0.53m","N/A"
"448","Romance of the Three Kingdoms IV: Wall of Fire    ","SAT","KOEI  ","N/A","N/A","01st Jan 95  ","N/A","N/A","N/A"
"449","Romance of the Three Kingdoms IV: Wall of Fire    ","VC","KOEI  ","N/A","N/A","26th Mar 07  ","N/A","N/A","N/A"
"450","Romance of the Three Kingdoms IV: Wall of Fire    ","PC","KOEI  ","N/A","N/A","30th Nov 96  ","N/A","N/A","N/A"
"451","Romance of the Three Kingdoms IV: Wall of Fire    ","PSN","Sony Computer Entertainment  ","N/A","N/A","15th Feb 11  ","N/A","N/A","N/A"
"452","Romance of the Three Kingdoms V    ","3DS","Tecmo Koei  ","N/A","0.03m","19th Sep 13  ","N/A","0.03m","N/A"
