"","game","platform","publisher","NA_Sales","Total_Sales","Release_Date","PAL_Sales","JP_Sales","Other_Sales"
"7774","Harem Party    ","PC","MangaGamer  ","N/A","N/A","25th Nov 11  ","N/A","N/A","N/A"
"7775","Harem Tengoku da to Omottara Yandere Jigoku Datta    ","PS3","Nippon Ichi Software  ","N/A","0.01m","24th Apr 14  ","N/A","0.01m","N/A"
"7776","Harezora Monogatari    ","PC","E-Frontier  ","N/A","N/A","16th Mar 12  ","N/A","N/A","N/A"
"7777","Harlem Globetrotters    ","NES","GameTek  ","N/A","N/A","01st Mar 91  ","N/A","N/A","N/A"
"7778","Harlem Globetrotters: World Tour    ","GBA","DSI Games  ","N/A","N/A","02nd Oct 06  ","N/A","N/A","N/A"
"7779","Harley Pasternak's Hollywood Trainer    ","Wii","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"7780","Harley Pasternak's Hollywood Trainer    ","X360","Majesco Entertainment  ","N/A","N/A","18th Sep 12  ","N/A","N/A","N/A"
"7781","Harley's Humongous Adventure    ","SNES","Hi Tech Expressions  ","N/A","N/A","01st Feb 93  ","N/A","N/A","N/A"
"7782","Harley-Davidson Motorcycles: Race to the Rally    ","PS2","Activision  ","N/A","N/A","27th Nov 06  ","N/A","N/A","N/A"
"7783","Harley-Davidson Motorcycles: Race to the Rally    ","PC","Activision  ","N/A","N/A","27th Nov 06  ","N/A","N/A","N/A"
"7784","Harmful Park    ","PS","Sky Think Systems  ","N/A","N/A","14th Feb 97  ","N/A","N/A","N/A"
"7785","HarmoKnight    ","3DS","Nintendo  ","N/A","N/A","28th Mar 13  ","N/A","N/A","N/A"
"7786","Harms Way    ","XBL","Unknown  ","N/A","N/A","08th Dec 10  ","N/A","N/A","N/A"
"7787","Harobots    ","WS","Sunrise Interactive  ","N/A","N/A","07th Oct 99  ","N/A","N/A","N/A"
"7788","Harobots Action!!    ","DS","Sunrise Interactive  ","N/A","N/A","29th Dec 05  ","N/A","N/A","N/A"
"7789","Harobots: Robo Hero Battling!!    ","GBA","Sunrise Interactive  ","N/A","N/A","05th Jul 02  ","N/A","N/A","N/A"
"7790","Harry Potter and the Chamber of Secrets    ","PC","Electronic Arts  ","N/A","0.01m","14th Nov 02  ","0.01m","N/A","0.00m"
"7791","Harry Potter and the Chamber of Secrets    ","GB","Electronic Arts  ","N/A","N/A","05th Nov 02  ","N/A","N/A","N/A"
"7792","Harry Potter and the Goblet of Fire    ","PC","Electronic Arts  ","N/A","0.01m","08th Nov 05  ","0.01m","N/A","0.00m"
"7793","Harry Potter and the Goblet of Fire    ","PSN","Electronic Arts  ","N/A","N/A","30th Jul 10  ","N/A","N/A","N/A"
"7794","Harry Potter and the Half-Blood Prince    ","PC","Electronic Arts  ","N/A","0.03m","30th Jun 09  ","0.03m","N/A","0.00m"
"7795","Harry Potter and the Half-Blood Prince (PSP)    ","PSN","Electronic Arts  ","N/A","N/A","11th Aug 10  ","N/A","N/A","N/A"
"7796","Harry Potter and the Order of the Phoenix    ","PC","Electronic Arts  ","N/A","0.04m","25th Jun 07  ","0.03m","N/A","0.00m"
"7797","Harry Potter and the Order of the Phoenix    ","GBA","Electronic Arts  ","N/A","N/A","10th Jul 07  ","N/A","N/A","N/A"
"7798","Harry Potter and the Order of the Phoenix    ","PSN","Electronic Arts  ","N/A","N/A","30th Jul 10  ","N/A","N/A","N/A"
"7799","Harry Potter and the Prisoner of Azkaban    ","PC","Electronic Arts  ","N/A","0.04m","25th May 04  ","0.03m","N/A","0.00m"
"7800","Harry Potter Collection    ","PC","Electronic Arts  ","N/A","N/A","01st Sep 04  ","N/A","N/A","N/A"
"7801","Harry Potter for Kinect    ","X360","Warner Bros. Interactive Entertainment  ","N/A","0.00m","09th Oct 09  ","0.00m","N/A","0.00m"
"7802","Harry Potter: Quidditch World Cup    ","PC","Electronic Arts  ","N/A","0.00m","28th Oct 03  ","0.00m","N/A","0.00m"
"7803","Haruka naru Jikuu no Naka de 6    ","PSV","Tecmo Koei  ","N/A","N/A","12th Mar 15  ","N/A","N/A","N/A"
"7804","Harukanaru Augusta    ","GEN","T&E Soft  ","N/A","N/A","17th Dec 93  ","N/A","N/A","N/A"
"7805","Harukanaru Augusta    ","SNES","T&E Soft  ","N/A","N/A","05th Apr 91  ","N/A","N/A","N/A"
"7806","Harukanaru Augusta 2: Masters    ","SNES","T&E Soft  ","N/A","0.12m","19th Sep 93  ","N/A","0.12m","N/A"
"7807","Harukanaru Augusta 3: Masters New    ","SNES","T&E Soft  ","N/A","N/A","08th Dec 95  ","N/A","N/A","N/A"
"7808","Harukanaru Augusta Masters '98    ","N64","T&E Soft  ","N/A","N/A","26th Dec 97  ","N/A","N/A","N/A"
"7809","Harukanaru Toki no Naka de    ","GBA","KOEI  ","N/A","N/A","23rd Aug 02  ","N/A","N/A","N/A"
"7810","Harukanaru Toki no Naka de    ","PS","KOEI  ","N/A","N/A","06th Apr 00  ","N/A","N/A","N/A"
"7811","Harukanaru Toki no Naka de 2    ","PSP","KOEI  ","N/A","N/A","30th Jun 05  ","N/A","N/A","N/A"
"7812","Harukanaru Toki no Naka de 2    ","PC","KOEI  ","N/A","N/A","28th Sep 01  ","N/A","N/A","N/A"
"7813","Harukanaru Toki no Naka de 2    ","PS2","KOEI  ","N/A","N/A","28th Feb 02  ","N/A","N/A","N/A"
"7814","Harukanaru Toki no Naka de 3    ","PS2","KOEI  ","N/A","0.05m","22nd Dec 04  ","N/A","0.05m","N/A"
"7815","Harukanaru Toki no Naka de 3 Ultimate    ","PSV","Tecmo Koei  ","N/A","0.03m","23rd Feb 17  ","N/A","0.03m","N/A"
"7816","Harukanaru Toki no Naka de 3 with Izayoiki Aizouban    ","PSP","KOEI  ","N/A","0.02m","19th Mar 09  ","N/A","0.02m","N/A"
"7817","Harukanaru Toki no Naka de 3: Izayoiki    ","PS2","KOEI  ","N/A","N/A","22nd Sep 05  ","N/A","N/A","N/A"
"7818","Harukanaru Toki no Naka de 3: Unmei no Meikyuu    ","PS2","KOEI  ","N/A","N/A","23rd Mar 06  ","N/A","N/A","N/A"
"7819","Harukanaru Toki no Naka de 3: Unmei no Meikyuu Aizouban    ","PSP","KOEI  ","N/A","0.04m","22nd Oct 09  ","N/A","0.04m","N/A"
"7820","Harukanaru Toki no Naka de 4    ","PS2","KOEI  ","N/A","0.07m","19th Jun 08  ","N/A","0.07m","N/A"
"7821","Harukanaru Toki no Naka de 4    ","Wii","KOEI  ","N/A","0.01m","19th Jun 08  ","N/A","0.01m","N/A"
"7822","Harukanaru Toki no Naka de 4: Aizouban    ","PSP","Tecmo Koei  ","N/A","0.04m","22nd Dec 10  ","N/A","0.04m","N/A"
"7823","Harukanaru Toki no Naka de 5    ","PSP","Tecmo Koei  ","N/A","0.04m","24th Feb 11  ","N/A","0.04m","N/A"
"7824","Harukanaru Toki no Naka de 5: Kazahanaki    ","PSP","Tecmo Koei  ","N/A","0.03m","23rd Feb 12  ","N/A","0.03m","N/A"
"7825","Harukanaru Toki no Naka de 6    ","PSP","Tecmo Koei  ","N/A","0.02m","12th Mar 15  ","N/A","0.02m","N/A"
"7826","Harukanaru Toki no Naka de 6    ","PSV","Tecmo Koei  ","N/A","0.03m","12th Mar 15  ","N/A","0.03m","N/A"
"7827","Harukanaru Toki no Naka de 6: Gentou Rondo    ","PSV","Tecmo Koei  ","N/A","0.02m","22nd Dec 16  ","N/A","0.02m","N/A"
"7828","Harukanaru Toki no Naka de Ultimate    ","PSV","Koei Tecmo  ","N/A","0.01m","22nd Feb 18  ","N/A","0.01m","N/A"
"7829","Harukanaru Toki no Naka de Yumenoukihashi Special    ","PS2","KOEI  ","N/A","0.03m","29th Jan 09  ","N/A","0.03m","N/A"
"7830","Harukanaru Toki no Naka de: Banjyou Yuugi    ","PS","KOEI  ","N/A","N/A","26th Jun 03  ","N/A","N/A","N/A"
"7831","Harukanaru Toki no Naka de: Hachiyoushou    ","PS2","KOEI  ","N/A","N/A","01st Apr 05  ","N/A","N/A","N/A"
"7832","Harukanaru Toki no Naka de: Iroetebako    ","PSP","KOEI  ","N/A","N/A","07th Apr 05  ","N/A","N/A","N/A"
"7833","Harukanaru Toki no Naka de: Mai Hito Yo    ","DS","KOEI  ","N/A","N/A","30th Nov 06  ","N/A","N/A","N/A"
"7834","Harukanaru Toki no Naka de: Maihitoyo      ","PS2","KOEI  ","N/A","0.04m","21st Sep 06  ","N/A","0.04m","N/A"
"7835","Harukanaru Toki no Naka de: Yumenoukihashi    ","DS","KOEI  ","N/A","0.05m","21st Aug 08  ","N/A","0.05m","N/A"
"7836","Harukaze Sentai V-Force    ","PS","Ving  ","N/A","N/A","15th Nov 96  ","N/A","N/A","N/A"
"7837","Harukaze Sentai V-Force    ","SAT","Ving  ","N/A","N/A","27th Jun 97  ","N/A","N/A","N/A"
"7838","Harusame Youbi    ","DC","NEC Interchannel   ","N/A","N/A","22nd Mar 01  ","N/A","N/A","N/A"
"7839","Harvest Moon    ","SNES","Natsume  ","N/A","N/A","01st Jun 97  ","N/A","N/A","N/A"
"7840","Harvest Moon    ","VC","Natsume  ","N/A","N/A","11th Feb 08  ","N/A","N/A","N/A"
"7841","Harvest Moon 2 GBC    ","GB","Natsume  ","N/A","0.12m","11th Sep 00  ","N/A","0.12m","0.00m"
"7842","Harvest Moon 3 GBC    ","GB","Natsume  ","N/A","N/A","14th Nov 01  ","N/A","N/A","N/A"
"7843","Harvest Moon DS (jp sales)    ","DS","Natsume  ","N/A","0.13m","12th Sep 06  ","N/A","0.13m","N/A"
"7844","Harvest Moon DS Cute (jp sales)    ","DS","Natsume  ","N/A","0.10m","25th Mar 08  ","N/A","0.10m","N/A"
"7845","Harvest Moon GB    ","GB","Natsume  ","N/A","0.23m","01st Aug 98  ","N/A","0.23m","0.00m"
"7846","Harvest Moon GBC    ","GB","Natsume  ","N/A","N/A","31st Dec 98  ","N/A","N/A","N/A"
"7847","Harvest Moon: Back to Nature    ","PSN","Sony Computer Entertainment  ","N/A","N/A","08th Feb 11  ","N/A","N/A","N/A"
"7848","Harvest Moon: Boy & Girl    ","PSN","Natsume  ","N/A","N/A","14th Oct 09  ","N/A","N/A","N/A"
"7849","Harvest Moon: Hero of Leaf Valley    ","PSN","Natsume  ","N/A","N/A","12th May 10  ","N/A","N/A","N/A"
"7850","Harvest Moon: My Little Shop    ","WW","Natsume  ","N/A","N/A","23rd Nov 09  ","N/A","N/A","N/A"
"7851","Harvest Moon: Save the Homeland    ","PSN","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"7852","Harvest Moon: Seeds of Memories    ","WiiU","Natsume  ","N/A","N/A","01st Jan 16  ","N/A","N/A","N/A"
"7853","Harvest Moon: Seeds of Memories    ","PC","Natsume  ","N/A","N/A","01st Jan 16  ","N/A","N/A","N/A"
"7854","Harvest Moon: Seeds of Memories    ","And","Natsume  ","N/A","N/A","01st Jan 16  ","N/A","N/A","N/A"
"7855","Harvest Moon: The Land of Origin    ","3DS","Marvelous  ","N/A","0.23m","23rd Feb 12  ","N/A","0.23m","N/A"
"7856","Harvest: Massive Encounter    ","PC","Oxeye  ","N/A","N/A","05th Mar 08  ","N/A","N/A","N/A"
"7857","Hasbro Family Fun Pack    ","PS4","Ubisoft  ","N/A","N/A","20th Oct 15  ","N/A","N/A","N/A"
"7858","Hasbro Family Game Night    ","XBL","Electronic Arts  ","N/A","0.00m","18th Mar 09  ","0.00m","N/A","0.00m"
"7859","Hasbro Family Game Night    ","PS3","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"7860","Hasbro Family Game Night    ","PSN","Electronic Arts  ","N/A","N/A","29th Oct 09  ","N/A","N/A","N/A"
"7861","Hasbro Family Game Night: Battleship    ","XBL","Electronic Arts  ","N/A","N/A","18th Mar 09  ","N/A","N/A","N/A"
"7862","Hasbro Family Game Night: Boggle    ","XBL","Electronic Arts  ","N/A","N/A","18th Mar 09  ","N/A","N/A","N/A"
"7863","Hasbro Family Game Night: Connect Four    ","XBL","Electronic Arts  ","N/A","N/A","18th Mar 09  ","N/A","N/A","N/A"
"7864","Hasbro Family Game Night: Scrabble    ","XBL","Electronic Arts  ","N/A","N/A","18th Mar 09  ","N/A","N/A","N/A"
"7865","Hasbro Family Game Night: Sorry!    ","XBL","Electronic Arts  ","N/A","N/A","18th Mar 09  ","N/A","N/A","N/A"
"7866","Hasbro Family Game Night: Sorry! Sliders    ","XBL","Electronic Arts  ","N/A","N/A","18th Mar 09  ","N/A","N/A","N/A"
"7867","Hasbro Family Game Night: Yahtzee    ","XBL","Electronic Arts  ","N/A","N/A","18th Mar 09  ","N/A","N/A","N/A"
"7868","Hasbro Game Night for Nintendo Switch    ","NS","Ubisoft  ","N/A","0.01m","30th Oct 18  ","0.01m","N/A","0.00m"
"7869","Hashire Hebereke    ","SNES","Sunsoft  ","N/A","N/A","22nd Dec 94  ","N/A","N/A","N/A"
"7870","Hat Trick    ","7800","Atari  ","N/A","N/A","01st Jan 87  ","N/A","N/A","N/A"
"7871","Hataraku Chocobo    ","WS","Square  ","N/A","N/A","21st Sep 00  ","N/A","N/A","N/A"
"7872","Hatena Satena    ","GBA","Hudson Soft  ","N/A","N/A","04th Oct 01  ","N/A","N/A","N/A"
"7873","Hatoful Boyfriend    ","Linux","Devolver Digital  ","N/A","N/A","04th Sep 14  ","N/A","N/A","N/A"
"7874","Hatoful Boyfriend    ","OSX","Devolver Digital  ","N/A","N/A","04th Sep 14  ","N/A","N/A","N/A"
"7875","Hatoful Boyfriend    ","PC","Devolver Digital  ","N/A","N/A","04th Sep 14  ","N/A","N/A","N/A"
"7876","Hatred    ","PC","Destructive Creations  ","N/A","N/A","01st Jun 15  ","N/A","N/A","N/A"
"7877","Hatris    ","GB","Bullet Proof Software  ","N/A","N/A","01st May 91  ","N/A","N/A","N/A"
"7878","Hatris    ","PCE","Micro Cabin  ","N/A","N/A","24th May 91  ","N/A","N/A","N/A"
"7879","Hatris    ","NES","Bullet Proof Software  ","N/A","N/A","01st Apr 92  ","N/A","N/A","N/A"
"7880","HatsuKare * Renai Debut Sengen!    ","PSP","FuRyu Corporation  ","N/A","0.02m","04th Apr 13  ","N/A","0.02m","N/A"
"7881","Hatsukoi Valentine    ","PS","Family Soft  ","N/A","N/A","31st Jul 97  ","N/A","N/A","N/A"
"7882","Hatsukoi Valentine    ","PSN","Family Soft  ","N/A","N/A","26th Jan 11  ","N/A","N/A","N/A"
"7883","Hatsukoi Valentine Special    ","PS","Family Soft  ","N/A","N/A","05th Nov 98  ","N/A","N/A","N/A"
"7884","Hatsukoi Valentine Special    ","PSN","Family Soft  ","N/A","N/A","23rd Feb 11  ","N/A","N/A","N/A"
"7885","Hatsune Miku -Project DIVA- f    ","PSV","Sega  ","N/A","0.23m","04th Mar 14  ","N/A","0.23m","N/A"
"7886","Hatsune Miku and Future Stars: Project Mirai    ","3DS","Sega  ","N/A","0.18m","08th Mar 12  ","N/A","0.18m","N/A"
"7887","Hatsune Miku: Project Diva    ","PSP","Sega  ","N/A","0.26m","02nd Jul 09  ","N/A","0.26m","N/A"
"7888","Hatsune Miku: Project Diva    ","PSN","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"7889","Hatsune Miku: Project Diva - Dreamy Theater    ","PSN","Sega  ","N/A","N/A","24th Jun 10  ","N/A","N/A","N/A"
"7890","Hatsune Miku: Project Diva - Dreamy Theater 2nd    ","PSN","Sega  ","N/A","N/A","04th Aug 11  ","N/A","N/A","N/A"
"7891","Hatsune Miku: Project Diva 2.5    ","PSP","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"7892","Hatsune Miku: Project Diva 2nd    ","PSP","Sega  ","N/A","0.41m","29th Jul 10  ","N/A","0.41m","N/A"
"7893","Hatsune Miku: Project Diva 2nd    ","PSN","Sega  ","N/A","N/A","31st Aug 10  ","N/A","N/A","N/A"
"7894","Hatsune Miku: Project Diva Extend    ","PSP","Sega  ","N/A","0.33m","10th Nov 11  ","N/A","0.33m","N/A"
"7895","Hatsune Miku: Project Diva Future Tone    ","PS4","Sega  ","N/A","N/A","10th Jan 17  ","N/A","N/A","N/A"
"7896","Hatsune Miku: Project Diva Future Tone DX    ","PS4","Sega  ","N/A","0.05m","22nd Nov 17  ","N/A","0.05m","N/A"
"7897","Hatsune Miku: Project Mirai    ","3DS","Sega  ","N/A","N/A","08th Mar 12  ","N/A","N/A","N/A"
"7898","Hatsune Miku: Project Mirai 2    ","3DS","Sega  ","N/A","0.23m","26th May 15  ","N/A","0.23m","N/A"
"7899","Hatsune Miku: VR Future Live    ","PS4","Sega  ","N/A","N/A","13th Oct 16  ","N/A","N/A","N/A"
"7900","Hatsune no Naisho!!     ","PC","Leaf   ","N/A","N/A","28th Nov 97  ","N/A","N/A","N/A"
"7901","Hatsuyuki Sakura    ","PSV","Entergram  ","N/A","0.01m","23rd Mar 17  ","N/A","0.01m","N/A"
"7902","Hattrick!    ","PC","Unknown  ","N/A","N/A","01st Jan 95  ","N/A","N/A","N/A"
"7903","Haunt    ","XBL","Microsoft Studios  ","N/A","N/A","18th Jan 12  ","N/A","N/A","N/A"
"7904","Haunt the House: Terrortown    ","PSV","SFB Games  ","N/A","N/A","09th Jan 13  ","N/A","N/A","N/A"
"7905","Haunt the House: Terrortown    ","OSX","SFB Games  ","N/A","N/A","06th Jun 14  ","N/A","N/A","N/A"
"7906","Haunt the House: Terrortown    ","PC","SFB Games  ","N/A","N/A","06th Jun 14  ","N/A","N/A","N/A"
"7907","Haunted    ","PC","DreamCatcher Interactive  ","N/A","N/A","26th Apr 11  ","N/A","N/A","N/A"
"7908","Haunted Casino    ","SAT","Societa  ","N/A","0.04m","27th Sep 96  ","N/A","0.04m","N/A"
"7909","Haunted Halls: Green Hills Sanitarium    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"7910","Haunted Hotel: Ancient Curse    ","PC","Big Fish Games  ","N/A","0.01m","10th Feb 16  ","0.01m","N/A","0.00m"
"7911","Haunted House    ","2600","Atari  ","N/A","N/A","01st Jan 81  ","N/A","N/A","N/A"
"7912","Haunted House    ","PC","Atari  ","N/A","N/A","29th Sep 10  ","N/A","N/A","N/A"
"7913","Haunted House    ","XBL","Atari  ","N/A","N/A","27th Oct 10  ","N/A","N/A","N/A"
"7914","Haunted House 3    ","And","DifferenceGames  ","N/A","N/A","17th Apr 14  ","N/A","N/A","N/A"
"7915","Haunted House: Cryptic Graves    ","PC","Atari  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"7916","Haunted Legends: The Queen of Spades    ","PC","Unknown  ","N/A","N/A","01st Aug 11  ","N/A","N/A","N/A"
"7917","Haunted Manor: Queen of Death    ","PC","Big Fish Games  ","N/A","N/A","20th Nov 11  ","N/A","N/A","N/A"
"7918","Haunting Starring Polterguy    ","GEN","Electronic Arts  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"7919","Hawaiian Explorer Lost Island    ","PC","Unknown  ","N/A","N/A","05th Aug 08  ","N/A","N/A","N/A"
"7920","Hayaoshi Quiz: Ouza Ketteisen    ","GB","Jaleco  ","N/A","N/A","31st Jul 98  ","N/A","N/A","N/A"
"7921","Hayarigami 2 DS: Toshidensetsu Kaii Jiken    ","DS","Nippon Ichi Software  ","N/A","0.00m","09th Jul 09  ","N/A","0.00m","N/A"
"7922","Hayarigami 2 Portable: Keishichou Kaii Jiiken File    ","PSP","Nippon Ichi Software  ","N/A","0.00m","07th Aug 08  ","N/A","0.00m","N/A"
"7923","Hayarigami 2: Keishichou Kaii Jiken File    ","PS2","Nippon Ichi Software  ","N/A","N/A","15th Nov 07  ","N/A","N/A","N/A"
"7924","Hayarigami 3: Keishichou Kaii Jiken File    ","PSP","Nippon Ichi Software  ","N/A","0.01m","06th Aug 09  ","N/A","0.01m","N/A"
"7925","Hayarigami 3: Keishichou Kaii Jiken File    ","PSN","Nippon Ichi Software  ","N/A","N/A","05th Aug 10  ","N/A","N/A","N/A"
"7926","Hayarigami DS: Toshidensetsu Kaii Jiken    ","DS","Nippon Ichi Software  ","N/A","0.00m","11th Jun 09  ","N/A","0.00m","N/A"
"7927","Hayarigami Portable: Keishichou Kaii Jiken File    ","PSP","Nippon Ichi Software  ","N/A","N/A","15th Dec 05  ","N/A","N/A","N/A"
"7928","Hayarigami Portable: Keishichou Kaijiken File    ","PSN","Nippon Ichi Software  ","N/A","N/A","01st Jul 09  ","N/A","N/A","N/A"
"7929","Hayarigami Revenge: Keishichou Kaii Jiken File    ","PS2","Nippon Ichi Software  ","N/A","N/A","14th Jul 05  ","N/A","N/A","N/A"
"7930","Hayarigami: Keishichou Kaii Jiken File    ","PS2","Nippon Ichi Software  ","N/A","N/A","05th Aug 04  ","N/A","N/A","N/A"
"7931","Hayate no Gotoku! Boku ga Romeo de Romeo ga Boku de    ","DS","Konami  ","N/A","N/A","23rd Aug 07  ","N/A","N/A","N/A"
"7932","Hayate no Gotoku! Nightmare Paradise    ","PSP","Konami  ","N/A","0.03m","26th Mar 09  ","N/A","0.03m","N/A"
"7933","Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Gakkou-Hen    ","DS","Konami  ","N/A","0.04m","14th Mar 08  ","N/A","0.04m","N/A"
"7934","Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Oyashiki-Hen    ","DS","Konami  ","N/A","0.03m","14th Mar 08  ","N/A","0.03m","N/A"
"7935","Hayauchi Super Igo    ","NES","Namco  ","N/A","N/A","03rd Mar 89  ","N/A","N/A","N/A"
"7936","Hazardous Gas Unit    ","XBL","Microsoft  ","N/A","N/A","04th Jan 10  ","N/A","N/A","N/A"
"7937","Hazumino    ","And","Unknown  ","N/A","N/A","26th Apr 14  ","N/A","N/A","N/A"
"7938","HB Arcade Cards    ","WW","HB Studios Multimedia  ","N/A","N/A","27th Jul 09  ","N/A","N/A","N/A"
"7939","HB Arcade Disc Golf    ","WW","Unknown  ","N/A","N/A","29th Nov 10  ","N/A","N/A","N/A"
"7940","He-Man: Power of Grayskull    ","GBA","TDK Mediactive  ","N/A","N/A","29th Oct 02  ","N/A","N/A","N/A"
"7941","Head Banger    ","XBL","Microsoft  ","N/A","N/A","29th Nov 08  ","N/A","N/A","N/A"
"7942","Head Buster    ","GG","NCS  ","N/A","N/A","15th Mar 91  ","N/A","N/A","N/A"
"7943","Head Shot 2    ","XBL","Microsoft  ","N/A","N/A","07th Nov 09  ","N/A","N/A","N/A"
"7944","Head Shot God    ","XBL","Microsoft  ","N/A","N/A","02nd Sep 11  ","N/A","N/A","N/A"
"7945","Head-On Soccer    ","GEN","U.S. Gold  ","N/A","N/A","01st Jan 95  ","N/A","N/A","N/A"
"7946","Headhunter    ","DC","Sega  ","N/A","N/A","16th Nov 01  ","N/A","N/A","N/A"
"7947","Heads Up!    ","And","Warner Bros. Interactive Entertainment  ","N/A","N/A","26th Sep 13  ","N/A","N/A","N/A"
"7948","Headshot    ","XBL","Microsoft  ","N/A","N/A","08th Aug 09  ","N/A","N/A","N/A"
"7949","Heart Catch PreCure! Oshare Collection    ","DS","Namco Bandai  ","N/A","0.11m","05th Aug 10  ","N/A","0.11m","N/A"
"7950","Heart Forth, Alicia    ","Linux","Unknown  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"7951","Heart Forth, Alicia    ","OSX","Unknown  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"7952","Heart Forth, Alicia    ","PC","Unknown  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"7953","Heart Forth, Alicia    ","WiiU","Unknown  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"7954","Heart Forth, Alicia    ","PSV","Unknown  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"7955","Heart no Kuni no Alice    ","PS2","Prototype  ","N/A","0.01m","18th Sep 08  ","N/A","0.01m","N/A"
"7956","Heart no Kuni no Alice    ","PC","Quinrose  ","N/A","N/A","14th Feb 07  ","N/A","N/A","N/A"
"7957","Heart no Kuni no Alice    ","PSP","Prototype  ","N/A","0.01m","20th Aug 09  ","N/A","0.01m","N/A"
"7958","Heart no Kuni no Alice Anniversary Ver.: Wonderful Wonder World    ","PSP","Quinrose  ","N/A","0.02m","28th Jul 11  ","N/A","0.02m","N/A"
"7959","Heart no Kuni no Alice: Wonderful Twin World    ","PSP","Quinrose  ","N/A","0.01m","29th May 14  ","N/A","0.01m","N/A"
"7960","Heart of China    ","PC","Sierra Online   ","N/A","N/A","01st Jan 91  ","N/A","N/A","N/A"
"7961","Heart of Darkness    ","PC","Interplay  ","N/A","N/A","31st Aug 98  ","N/A","N/A","N/A"
"7962","Heart of Darkness    ","GBA","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"7963","Heart of the Alien: Out of This World Parts I and II    ","SCD","Virgin Interactive  ","N/A","N/A","01st Jan 94  ","N/A","N/A","N/A"
"7964","Heart Work    ","PC","Kitty Media  ","N/A","N/A","26th May 09  ","N/A","N/A","N/A"
"7965","Heartful Simulator Pachi-Slot: To Heart 2    ","PS3","Aqua Plus  ","N/A","0.01m","25th Oct 12  ","N/A","0.01m","N/A"
"7966","Hearthstone: Heroes of Warcraft    ","OSX","Blizzard Entertainment  ","N/A","N/A","11th Mar 14  ","N/A","N/A","N/A"
"7967","Hearthstone: Heroes of Warcraft    ","PC","Blizzard Entertainment  ","N/A","N/A","31st Dec 20  ","N/A","N/A","N/A"
"7968","Hearts of Iron    ","PC","Strategy First  ","N/A","N/A","24th Nov 02  ","N/A","N/A","N/A"
"7969","Hearts of Iron - The Card Game    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"7970","Hearts of Iron Anthology    ","PC","Paradox Interactive   ","N/A","0.00m","11th Sep 07  ","0.00m","N/A","0.00m"
"7971","Hearts of Iron II     ","PC","Paradox Interactive   ","N/A","N/A","04th Jan 05  ","N/A","N/A","N/A"
